xc yc W eW
0.75 -0.55 0.118367 0.0232448
0.75 -0.53 0.136929 0.025416
0.75 -0.51 0.116438 0.0210996
0.75 -0.49 0.204082 0.0316699
0.75 -0.47 0.166667 0.0274529
0.75 -0.45 0.122449 0.0236852
0.75 -0.43 0.0922509 0.0192824
0.75 -0.41 0.119342 0.0234463
0.75 -0.39 0.153558 0.0257573
0.75 -0.37 0.0973783 0.0200057
0.75 -0.35 0.174107 0.0302091
0.75 -0.33 0.119342 0.0234463
0.75 -0.31 0.128 0.024032
0.75 -0.29 0.130597 0.0234722
0.75 -0.27 0.147482 0.0246729
0.75 -0.25 0.134185 0.0220507
0.75 -0.23 0.157303 0.0261118
0.75 -0.21 0.109023 0.02132
0.75 -0.19 0.092827 0.020689
0.75 -0.17 0.161049 0.0264636
0.75 -0.15 0.138462 0.0246228
0.75 -0.13 0.126812 0.0227536
0.75 -0.11 0.0708955 0.0168312
0.75 -0.09 0.099631 0.0201065
0.75 -0.07 0.122137 0.0228716
0.75 -0.05 0.143969 0.0253148
0.75 -0.03 0.12406 0.0228966
0.75 -0.01 0.109434 0.0214044
0.75 0.01 0.145669 0.0256328
0.75 0.03 0.124113 0.0222428
0.75 0.05 0.114625 0.0224721
0.75 0.07 0.111111 0.0217489
0.75 0.09 0.10687 0.0212484
0.75 0.11 0.163424 0.0271995
0.75 0.13 0.103053 0.0208295
0.75 0.15 0.0988593 0.0203237
0.75 0.17 0.116 0.0227557
0.75 0.19 0.116788 0.0218177
0.75 0.21 0.139098 0.0244062
0.75 0.23 0.132616 0.0232027
0.75 0.25 0.119048 0.0229924
0.75 0.27 0.143911 0.0246467
0.75 0.29 0.110204 0.0223469
0.75 0.31 0.120833 0.0237552
0.75 0.33 0.145594 0.0252794
0.75 0.35 0.169065 0.0266639
0.75 0.37 0.114865 0.0207998
0.75 0.39 0.0806452 0.0187458
0.75 0.41 0.0921502 0.0185334
0.75 0.43 0.0774908 0.0175528
0.75 0.45 0.147321 0.0274695
0.75 0.47 0.148699 0.0251989
0.75 0.49 0.135802 0.0251943
0.75 0.51 0.121094 0.0230283
0.75 0.53 0.11245 0.022414
0.75 0.55 0.092511 0.0211007
0.75 0.57 0.122047 0.0232195
0.75 0.59 0.106996 0.0220777
0.75 0.61 0.103306 0.0217021
0.75 0.63 0.163636 0.0294196
0.75 0.65 0.108225 0.0227862
0.75 0.67 0.115079 0.0225658
0.75 0.69 0.117021 0.0215297
0.75 0.71 0.0869565 0.0193284
0.75 0.73 0.100806 0.0211531
0.75 0.75 0.138182 0.0239147
0.75 0.77 0.0843882 0.0196498
0.75 0.79 0.118644 0.0237144
0.75 0.81 0.106299 0.0215171
0.75 0.83 0.151261 0.0270496
0.75 0.85 0.126087 0.024846
0.75 0.87 0.090535 0.020157
0.75 0.89 0.106838 0.02248
0.75 0.91 0.144144 0.027256
0.75 0.93 0.0950226 0.0216985
0.75 0.95 0.114754 0.022897
0.75 0.97 0.125604 0.0261342
0.75 0.99 0.127962 0.0261545
0.77 -0.69 0.128788 0.0234661
0.77 -0.67 0.130435 0.0241412
0.77 -0.65 0.13913 0.0262503
0.77 -0.63 0.142349 0.024056
0.77 -0.61 0.149378 0.026691
0.77 -0.59 0.151625 0.0251073
0.77 -0.57 0.17004 0.028381
0.77 -0.55 0.113971 0.0216047
0.77 -0.53 0.126923 0.0234547
0.77 -0.51 0.199234 0.0302561
0.77 -0.49 0.126866 0.0230962
0.77 -0.47 0.128906 0.0238422
0.77 -0.45 0.131086 0.0235652
0.77 -0.43 0.153509 0.0278682
0.77 -0.41 0.165992 0.0279926
0.77 -0.39 0.129252 0.0222813
0.77 -0.37 0.147059 0.0249031
0.77 -0.35 0.122222 0.0225389
0.77 -0.33 0.129032 0.0242369
0.77 -0.31 0.110672 0.022042
0.77 -0.29 0.122605 0.022964
0.77 -0.27 0.126482 0.023731
0.77 -0.25 0.135021 0.025429
0.77 -0.23 0.125448 0.0224953
0.77 -0.21 0.145038 0.0251768
0.77 -0.19 0.108614 0.0212363
0.77 -0.17 0.116732 0.0225217
0.77 -0.15 0.0842105 0.0178985
0.77 -0.13 0.121673 0.0227799
0.77 -0.11 0.182203 0.0302112
0.77 -0.09 0.161404 0.0256464
0.77 -0.07 0.134694 0.0249764
0.77 -0.05 0.109434 0.0214044
0.77 -0.03 0.104869 0.0208316
0.77 -0.01 0.0960854 0.0193597
0.77 0.01 0.127341 0.0231876
0.77 0.03 0.129032 0.0242369
0.77 0.05 0.114625 0.0224721
0.77 0.07 0.14 0.0252666
0.77 0.09 0.117241 0.0212527
0.77 0.11 0.134694 0.0249764
0.77 0.13 0.146953 0.0245788
0.77 0.15 0.135338 0.0240343
0.77 0.17 0.104247 0.0210822
0.77 0.19 0.17029 0.0268712
0.77 0.21 0.165441 0.0266246
0.77 0.23 0.158491 0.0263224
0.77 0.25 0.117021 0.0215297
0.77 0.27 0.149091 0.0249595
0.77 0.29 0.11157 0.0226378
0.77 0.31 0.200772 0.0305093
0.77 0.33 0.136187 0.0245372
0.77 0.35 0.13617 0.0256584
0.77 0.37 0.162055 0.0272825
0.77 0.39 0.116466 0.0228519
0.77 0.41 0.15748 0.0267888
0.77 0.43 0.102767 0.0211645
0.77 0.45 0.12749 0.0239308
0.77 0.47 0.12253 0.0233163
0.77 0.49 0.09375 0.0200136
0.77 0.51 0.114625 0.0224721
0.77 0.53 0.0873016 0.0194082
0.77 0.55 0.0753968 0.0179374
0.77 0.57 0.121864 0.0221363
0.77 0.59 0.164659 0.0277518
0.77 0.61 0.0954198 0.0199737
0.77 0.63 0.104839 0.0216115
0.77 0.65 0.104651 0.0211678
0.77 0.67 0.141667 0.0259596
0.77 0.69 0.113281 0.0221953
0.77 0.71 0.092827 0.020689
0.77 0.73 0.134199 0.0256693
0.77 0.75 0.131356 0.0250939
0.77 0.77 0.133891 0.0252036
0.77 0.79 0.0806452 0.0187458
0.77 0.81 0.155462 0.0274727
0.77 0.83 0.107884 0.0222698
0.77 0.85 0.129921 0.0240407
0.77 0.87 0.136929 0.025416
0.77 0.89 0.0883534 0.0196516
0.77 0.91 0.130268 0.0237514
0.77 0.93 0.117647 0.024392
0.77 0.95 0.127854 0.0256603
0.77 0.97 0.0995671 0.0217702
0.79 -0.67 0.145749 0.0260015
0.79 -0.65 0.167939 0.0273612
0.79 -0.63 0.196653 0.0313787
0.79 -0.61 0.14902 0.0259129
0.79 -0.59 0.132075 0.0237534
0.79 -0.57 0.108303 0.0208166
0.79 -0.55 0.101083 0.0200451
0.79 -0.53 0.12 0.0221072
0.79 -0.51 0.122449 0.0216216
0.79 -0.49 0.105263 0.0217031
0.79 -0.47 0.105263 0.0202045
0.79 -0.45 0.146444 0.0265041
0.79 -0.43 0.114894 0.023347
0.79 -0.41 0.12253 0.0233163
0.79 -0.39 0.152 0.0264654
0.79 -0.37 0.110687 0.0216618
0.79 -0.35 0.115385 0.0222484
0.79 -0.33 0.198113 0.0334609
0.79 -0.31 0.15748 0.0267888
0.79 -0.29 0.138528 0.0261297
0.79 -0.27 0.0957854 0.0200536
0.79 -0.25 0.1 0.0201843
0.79 -0.23 0.108108 0.0215065
0.79 -0.21 0.0916031 0.019536
0.79 -0.19 0.104167 0.0199841
0.79 -0.17 0.120879 0.0222779
0.79 -0.15 0.161538 0.0268638
0.79 -0.13 0.0869565 0.0193284
0.79 -0.11 0.128906 0.0238422
0.79 -0.09 0.102564 0.0203525
0.79 -0.07 0.138462 0.0246228
0.79 -0.05 0.138462 0.0246228
0.79 -0.03 0.126394 0.0230055
0.79 -0.01 0.0961538 0.0201341
0.79 0.01 0.108949 0.0216821
0.79 0.03 0.0777385 0.0172061
0.79 0.05 0.0885609 0.0188609
0.79 0.07 0.102362 0.0210773
0.79 0.09 0.137795 0.0248446
0.79 0.11 0.144444 0.0247438
0.79 0.13 0.111969 0.0219253
0.79 0.15 0.125506 0.0239143
0.79 0.17 0.116 0.0227557
0.79 0.19 0.119231 0.0226552
0.79 0.21 0.124528 0.0229877
0.79 0.23 0.131148 0.0246573
0.79 0.25 0.138075 0.0256416
0.79 0.27 0.11245 0.022414
0.79 0.29 0.0698529 0.0165756
0.79 0.31 0.0962343 0.0210096
0.79 0.33 0.133603 0.0247623
0.79 0.35 0.14978 0.0275436
0.79 0.37 0.104478 0.0207502
0.79 0.39 0.118774 0.0225638
0.79 0.41 0.117021 0.0215297
0.79 0.43 0.107143 0.0230123
0.79 0.45 0.145669 0.0256328
0.79 0.47 0.121212 0.022689
0.79 0.49 0.130612 0.0245508
0.79 0.51 0.131274 0.0239455
0.79 0.53 0.168675 0.0281366
0.79 0.55 0.13834 0.0249488
0.79 0.57 0.10177 0.0222741
0.79 0.59 0.146939 0.0262274
0.79 0.61 0.110204 0.0223469
0.79 0.63 0.103704 0.0205893
0.79 0.65 0.129032 0.0242369
0.79 0.67 0.144681 0.0265469
0.79 0.69 0.0933333 0.0212963
0.79 0.71 0.137795 0.0248446
0.79 0.73 0.117438 0.0216104
0.79 0.75 0.131356 0.0250939
0.79 0.77 0.136752 0.0257746
0.79 0.79 0.123853 0.0252685
0.79 0.81 0.120536 0.0245554
0.79 0.83 0.123404 0.0242884
0.79 0.85 0.0926641 0.0197719
0.79 0.87 0.155963 0.0287578
0.79 0.89 0.0956522 0.0213462
0.79 0.91 0.102881 0.0216087
0.79 0.93 0.109589 0.0235637
0.79 0.95 0.161435 0.0289964
0.79 0.97 0.105023 0.02302
0.81 -0.67 0.140496 0.0257318
0.81 -0.65 0.142292 0.0253466
0.81 -0.63 0.0977444 0.0200843
0.81 -0.61 0.116 0.0227557
0.81 -0.59 0.11236 0.0216358
0.81 -0.57 0.11811 0.0228018
0.81 -0.55 0.122807 0.0245922
0.81 -0.53 0.117871 0.0223831
0.81 -0.51 0.116466 0.0228519
0.81 -0.49 0.116981 0.0222054
0.81 -0.47 0.129278 0.0235605
0.81 -0.45 0.150862 0.0273563
0.81 -0.43 0.163717 0.0290346
0.81 -0.41 0.0927835 0.0186662
0.81 -0.39 0.158491 0.0263224
0.81 -0.37 0.120755 0.0225987
0.81 -0.35 0.125475 0.0231723
0.81 -0.33 0.124542 0.0226498
0.81 -0.31 0.102389 0.0196273
0.81 -0.29 0.149254 0.025299
0.81 -0.27 0.130802 0.0249819
0.81 -0.25 0.101083 0.0200451
0.81 -0.23 0.108434 0.0219704
0.81 -0.21 0.102564 0.0203525
0.81 -0.19 0.153558 0.0257573
0.81 -0.17 0.150198 0.0261311
0.81 -0.15 0.110204 0.0223469
0.81 -0.13 0.141176 0.0251355
0.81 -0.11 0.131474 0.0243448
0.81 -0.09 0.124542 0.0226498
0.81 -0.07 0.12069 0.0241454
0.81 -0.05 0.161157 0.0278075
0.81 -0.03 0.100746 0.0203419
0.81 -0.01 0.118644 0.0212108
0.81 0.01 0.134615 0.0242373
0.81 0.03 0.0982456 0.0194574
0.81 0.05 0.113879 0.0212465
0.81 0.07 0.14876 0.0265736
0.81 0.09 0.146341 0.026114
0.81 0.11 0.119691 0.0227473
0.81 0.13 0.0966543 0.0198504
0.81 0.15 0.0957447 0.019288
0.81 0.17 0.101754 0.0198334
0.81 0.19 0.157205 0.0281852
0.81 0.21 0.117438 0.0216104
0.81 0.23 0.115385 0.0222484
0.81 0.25 0.0859729 0.0205539
0.81 0.27 0.129921 0.0240407
0.81 0.29 0.138776 0.0253976
0.81 0.31 0.0915751 0.0191353
0.81 0.33 0.121739 0.0243667
0.81 0.35 0.126437 0.0233598
0.81 0.37 0.104418 0.0215206
0.81 0.39 0.112903 0.022509
0.81 0.41 0.127854 0.0256603
0.81 0.43 0.12 0.0231862
0.81 0.45 0.119231 0.0226552
0.81 0.47 0.146552 0.0269121
0.81 0.49 0.0916335 0.0199631
0.81 0.51 0.166667 0.0281145
0.81 0.53 0.109804 0.0218606
0.81 0.55 0.127413 0.0235504
0.81 0.57 0.127119 0.0246396
0.81 0.59 0.15873 0.027016
0.81 0.61 0.131455 0.0264252
0.81 0.63 0.120332 0.0236513
0.81 0.65 0.117391 0.0238812
0.81 0.67 0.106061 0.0210797
0.81 0.69 0.152 0.0264654
0.81 0.71 0.100746 0.0203419
0.81 0.73 0.0823529 0.0186962
0.81 0.75 0.116541 0.0221175
0.81 0.77 0.142857 0.0265853
0.81 0.79 0.0885609 0.0188609
0.81 0.81 0.12406 0.0228966
0.81 0.83 0.0973783 0.0200057
0.81 0.85 0.114943 0.0221588
0.81 0.87 0.135246 0.0250849
0.81 0.89 0.140426 0.0261049
0.81 0.91 0.144796 0.0273871
0.81 0.93 0.161017 0.0281449
0.81 0.95 0.168224 0.030304
0.83 -0.65 0.157509 0.0258425
0.83 -0.63 0.108108 0.0215065
0.83 -0.61 0.122302 0.0222203
0.83 -0.59 0.134387 0.0245471
0.83 -0.57 0.123077 0.0230572
0.83 -0.55 0.120482 0.0232843
0.83 -0.53 0.141667 0.0259596
0.83 -0.51 0.088 0.0195698
0.83 -0.49 0.120623 0.0229339
0.83 -0.47 0.090301 0.0181461
0.83 -0.45 0.111111 0.0210356
0.83 -0.43 0.152985 0.0256548
0.83 -0.41 0.110727 0.0206291
0.83 -0.39 0.119342 0.0234463
0.83 -0.37 0.146067 0.0250395
0.83 -0.35 0.151261 0.0270496
0.83 -0.33 0.118321 0.0224731
0.83 -0.31 0.123239 0.0220776
0.83 -0.29 0.0965251 0.0202153
0.83 -0.27 0.12766 0.0225939
0.83 -0.25 0.144 0.0256699
0.83 -0.23 0.127273 0.022841
0.83 -0.21 0.171004 0.0272839
0.83 -0.19 0.130597 0.0234722
0.83 -0.17 0.103571 0.0202042
0.83 -0.15 0.114504 0.0220699
0.83 -0.13 0.101818 0.0201977
0.83 -0.11 0.145669 0.0256328
0.83 -0.09 0.139918 0.0256195
0.83 -0.07 0.121324 0.0223642
0.83 -0.05 0.15102 0.0266364
0.83 -0.03 0.151163 0.0259705
0.83 -0.01 0.101961 0.0209908
0.83 0.01 0.159184 0.0274437
0.83 0.03 0.127854 0.0256603
0.83 0.05 0.151163 0.0259705
0.83 0.07 0.133858 0.0244447
0.83 0.09 0.107527 0.0206602
0.83 0.11 0.122744 0.0223049
0.83 0.13 0.121951 0.0235837
0.83 0.15 0.131868 0.0233823
0.83 0.17 0.118467 0.0214867
0.83 0.19 0.155462 0.0274727
0.83 0.21 0.103448 0.020913
0.83 0.23 0.117409 0.0230467
0.83 0.25 0.107692 0.0214198
0.83 0.27 0.142857 0.0261914
0.83 0.29 0.130112 0.0233799
0.83 0.31 0.130435 0.0231135
0.83 0.33 0.12892 0.0225191
0.83 0.35 0.134694 0.0249764
0.83 0.37 0.0974729 0.0196516
0.83 0.39 0.132576 0.0238486
0.83 0.41 0.135849 0.0241305
0.83 0.43 0.116466 0.0228519
0.83 0.45 0.122137 0.0228716
0.83 0.47 0.138889 0.0250538
0.83 0.49 0.12 0.0231862
0.83 0.51 0.138996 0.0247237
0.83 0.53 0.14486 0.0278383
0.83 0.55 0.124528 0.0229877
0.83 0.57 0.122449 0.0236852
0.83 0.59 0.112782 0.0217212
0.83 0.61 0.0952381 0.0203451
0.83 0.63 0.109312 0.022157
0.83 0.65 0.100437 0.021969
0.83 0.67 0.126168 0.0257673
0.83 0.69 0.109705 0.0226643
0.83 0.71 0.10757 0.0217868
0.83 0.73 0.0902256 0.0192301
0.83 0.75 0.106719 0.0216063
0.83 0.77 0.120438 0.0221922
0.83 0.79 0.10917 0.022995
0.83 0.81 0.103448 0.0221816
0.83 0.83 0.0890688 0.0198172
0.83 0.85 0.0804598 0.0182504
0.83 0.87 0.0962963 0.0197737
0.83 0.89 0.159091 0.0289514
0.83 0.91 0.0826772 0.0187726
0.83 0.93 0.157635 0.0299823
0.83 0.95 0.122807 0.0245922
0.85 -0.63 0.0992063 0.0208022
0.85 -0.61 0.148438 0.0258051
0.85 -0.59 0.121951 0.0235837
0.85 -0.57 0.11157 0.0226378
0.85 -0.55 0.121569 0.0231235
0.85 -0.53 0.154506 0.027669
0.85 -0.51 0.118644 0.0237144
0.85 -0.49 0.140351 0.0264947
0.85 -0.47 0.123967 0.0239951
0.85 -0.45 0.103053 0.0208295
0.85 -0.43 0.131783 0.0240437
0.85 -0.41 0.125461 0.0228263
0.85 -0.39 0.102473 0.0199801
0.85 -0.37 0.136029 0.0238356
0.85 -0.35 0.129412 0.023941
0.85 -0.33 0.0972763 0.0203796
0.85 -0.31 0.134199 0.0256693
0.85 -0.29 0.127907 0.0236469
0.85 -0.27 0.118577 0.0228967
0.85 -0.25 0.136 0.0248593
0.85 -0.23 0.149606 0.0260215
0.85 -0.21 0.139623 0.0245039
0.85 -0.19 0.137546 0.0241175
0.85 -0.17 0.116 0.0227557
0.85 -0.15 0.12253 0.0233163
0.85 -0.13 0.0884615 0.0192441
0.85 -0.11 0.107692 0.0214198
0.85 -0.09 0.124528 0.0229877
0.85 -0.07 0.131868 0.0233823
0.85 -0.05 0.0899281 0.0187769
0.85 -0.03 0.170635 0.0281543
0.85 -0.01 0.189516 0.0301497
0.85 0.01 0.0842912 0.018713
0.85 0.03 0.1875 0.0304587
0.85 0.05 0.105263 0.0209137
0.85 0.07 0.137584 0.0229175
0.85 0.09 0.100372 0.0202628
0.85 0.11 0.175824 0.0275188
0.85 0.13 0.107143 0.0216962
0.85 0.15 0.12549 0.0235345
0.85 0.17 0.134199 0.0256693
0.85 0.19 0.137184 0.0237316
0.85 0.21 0.12931 0.0250888
0.85 0.23 0.151394 0.026353
0.85 0.25 0.163569 0.0265993
0.85 0.27 0.118321 0.0224731
0.85 0.29 0.137405 0.0244235
0.85 0.31 0.146245 0.0257406
0.85 0.33 0.138614 0.0228229
0.85 0.35 0.10757 0.0217868
0.85 0.37 0.134058 0.0234698
0.85 0.39 0.105691 0.0217956
0.85 0.41 0.0927835 0.0186662
0.85 0.43 0.120482 0.0232843
0.85 0.45 0.0851852 0.0185034
0.85 0.47 0.136364 0.0253046
0.85 0.49 0.108696 0.0208957
0.85 0.51 0.0708661 0.017285
0.85 0.53 0.121212 0.022689
0.85 0.55 0.11284 0.0221046
0.85 0.57 0.14 0.0252666
0.85 0.59 0.120755 0.0225987
0.85 0.61 0.13617 0.0256584
0.85 0.63 0.135802 0.0251943
0.85 0.65 0.122677 0.0226273
0.85 0.67 0.0871212 0.0189408
0.85 0.69 0.111111 0.0229694
0.85 0.71 0.120623 0.0229339
0.85 0.73 0.137097 0.0250719
0.85 0.75 0.112033 0.0227365
0.85 0.77 0.105042 0.0220842
0.85 0.79 0.0816327 0.018984
0.85 0.81 0.129707 0.0247609
0.85 0.83 0.155556 0.0282649
0.85 0.85 0.105263 0.0217031
0.85 0.87 0.0883721 0.0211508
0.85 0.89 0.11245 0.022414
0.85 0.91 0.110169 0.0227651
0.85 0.93 0.122881 0.0241799
0.87 -0.61 0.123596 0.0228061
0.87 -0.59 0.112903 0.022509
0.87 -0.57 0.137184 0.0237316
0.87 -0.55 0.138686 0.0240073
0.87 -0.53 0.134146 0.0248689
0.87 -0.51 0.126923 0.0234547
0.87 -0.49 0.152727 0.025302
0.87 -0.47 0.156997 0.0248987
0.87 -0.45 0.144404 0.0244253
0.87 -0.43 0.125 0.02462
0.87 -0.41 0.12749 0.0239308
0.87 -0.39 0.127341 0.0231876
0.87 -0.37 0.128514 0.024134
0.87 -0.35 0.137184 0.0237316
0.87 -0.33 0.120996 0.0219703
0.87 -0.31 0.14652 0.0248061
0.87 -0.29 0.0993151 0.0193365
0.87 -0.27 0.116981 0.0222054
0.87 -0.25 0.106122 0.0218888
0.87 -0.23 0.121094 0.0230283
0.87 -0.21 0.101695 0.0194881
0.87 -0.19 0.168067 0.0287202
0.87 -0.17 0.109023 0.02132
0.87 -0.15 0.129555 0.0243406
0.87 -0.13 0.126482 0.023731
0.87 -0.11 0.0985915 0.0195289
0.87 -0.09 0.168067 0.0287202
0.87 -0.07 0.113475 0.0211673
0.87 -0.05 0.103571 0.0202042
0.87 -0.03 0.0956175 0.0204297
0.87 -0.01 0.135659 0.0244365
0.87 0.01 0.144681 0.0265469
0.87 0.03 0.122222 0.0225389
0.87 0.05 0.133333 0.0250924
0.87 0.07 0.0912548 0.0194587
0.87 0.09 0.0885609 0.0188609
0.87 0.11 0.127119 0.0246396
0.87 0.13 0.0992366 0.0204047
0.87 0.15 0.135849 0.0241305
0.87 0.17 0.115942 0.0216514
0.87 0.19 0.15493 0.0251007
0.87 0.21 0.0963855 0.020601
0.87 0.23 0.106299 0.0215171
0.87 0.25 0.107143 0.0216962
0.87 0.27 0.123077 0.0230572
0.87 0.29 0.0991379 0.0216722
0.87 0.31 0.128906 0.0238422
0.87 0.33 0.0987654 0.0211325
0.87 0.35 0.150862 0.0273563
0.87 0.37 0.123506 0.0235123
0.87 0.39 0.12069 0.0241454
0.87 0.41 0.0815603 0.0176864
0.87 0.43 0.136842 0.0233635
0.87 0.45 0.132 0.0244478
0.87 0.47 0.149425 0.0256526
0.87 0.49 0.134921 0.0246503
0.87 0.51 0.146226 0.0281177
0.87 0.53 0.136752 0.0257746
0.87 0.55 0.108614 0.0212363
0.87 0.57 0.107692 0.0214198
0.87 0.59 0.106557 0.0219828
0.87 0.61 0.135593 0.0255431
0.87 0.63 0.153846 0.0275429
0.87 0.65 0.102459 0.021516
0.87 0.67 0.133858 0.0244447
0.87 0.69 0.16 0.0287209
0.87 0.71 0.120968 0.0233833
0.87 0.73 0.0962343 0.0210096
0.87 0.75 0.119149 0.0238207
0.87 0.77 0.1 0.0209762
0.87 0.79 0.142857 0.0265853
0.87 0.81 0.111607 0.0235341
0.87 0.83 0.116935 0.0229489
0.87 0.85 0.13617 0.0256584
0.87 0.87 0.103448 0.0221816
0.87 0.89 0.112108 0.023645
0.87 0.91 0.0867769 0.0197408
0.87 0.93 0.114068 0.0219817
0.89 -0.59 0.109848 0.0214895
0.89 -0.57 0.11583 0.0223388
0.89 -0.55 0.133858 0.0244447
0.89 -0.53 0.108475 0.020189
0.89 -0.51 0.12 0.0231862
0.89 -0.49 0.138776 0.0253976
0.89 -0.47 0.153509 0.0278682
0.89 -0.45 0.114815 0.021773
0.89 -0.43 0.133588 0.0240414
0.89 -0.41 0.108108 0.0215065
0.89 -0.39 0.107692 0.0214198
0.89 -0.37 0.121429 0.022053
0.89 -0.35 0.120833 0.0237552
0.89 -0.33 0.134545 0.0235602
0.89 -0.31 0.128 0.024032
0.89 -0.29 0.0984848 0.0202432
0.89 -0.27 0.0875912 0.0186461
0.89 -0.25 0.113971 0.0216047
0.89 -0.23 0.167364 0.0285914
0.89 -0.21 0.118705 0.021856
0.89 -0.19 0.112403 0.0220146
0.89 -0.17 0.121076 0.0246714
0.89 -0.15 0.190299 0.0290722
0.89 -0.13 0.128405 0.0237441
0.89 -0.11 0.0944056 0.0190066
0.89 -0.09 0.13834 0.0249488
0.89 -0.07 0.116883 0.0237724
0.89 -0.05 0.148699 0.0251989
0.89 -0.03 0.1417 0.0255925
0.89 -0.01 0.116364 0.0217343
0.89 0.01 0.122677 0.0226273
0.89 0.03 0.149813 0.0253999
0.89 0.05 0.134831 0.023939
0.89 0.07 0.0892193 0.0190069
0.89 0.09 0.113553 0.0215216
0.89 0.11 0.14726 0.0240537
0.89 0.13 0.126437 0.0233598
0.89 0.15 0.148 0.0260694
0.89 0.17 0.117647 0.0213302
0.89 0.19 0.113971 0.0216047
0.89 0.21 0.122605 0.022964
0.89 0.23 0.13308 0.0239447
0.89 0.25 0.13834 0.0249488
0.89 0.27 0.118852 0.0233451
0.89 0.29 0.124031 0.0232458
0.89 0.31 0.0977444 0.0200843
0.89 0.33 0.111111 0.0221339
0.89 0.35 0.116279 0.0224299
0.89 0.37 0.0978723 0.0213832
0.89 0.39 0.0929368 0.0194319
0.89 0.41 0.108333 0.0223671
0.89 0.43 0.116541 0.0221175
0.89 0.45 0.139535 0.0248253
0.89 0.47 0.144033 0.0260404
0.89 0.49 0.1673 0.0272497
0.89 0.51 0.114286 0.0227988
0.89 0.53 0.0782918 0.017333
0.89 0.55 0.130435 0.0241412
0.89 0.57 0.13278 0.0249822
0.89 0.59 0.077821 0.0180657
0.89 0.61 0.103448 0.020913
0.89 0.63 0.106719 0.0216063
0.89 0.65 0.10084 0.0215969
0.89 0.67 0.100418 0.0215024
0.89 0.69 0.0995851 0.0213159
0.89 0.71 0.0783582 0.0177565
0.89 0.73 0.132 0.0244478
0.89 0.75 0.0942623 0.0205606
0.89 0.77 0.0979592 0.0209523
0.89 0.79 0.130081 0.0244453
0.89 0.81 0.118774 0.0225638
0.89 0.83 0.193548 0.0352418
0.89 0.85 0.0849421 0.0188632
0.89 0.87 0.108696 0.0228901
0.89 0.89 0.119522 0.0230889
0.89 0.91 0.107296 0.0225811
0.91 -0.57 0.0902527 0.0188475
0.91 -0.55 0.120755 0.0225987
0.91 -0.53 0.136364 0.0253046
0.91 -0.51 0.15625 0.0265654
0.91 -0.49 0.142276 0.025703
0.91 -0.47 0.119454 0.0213634
0.91 -0.45 0.144796 0.0273871
0.91 -0.43 0.134454 0.0253158
0.91 -0.41 0.0996169 0.0204865
0.91 -0.39 0.173387 0.028642
0.91 -0.37 0.155642 0.026455
0.91 -0.35 0.0987654 0.0211325
0.91 -0.33 0.134831 0.023939
0.91 -0.31 0.140845 0.0237862
0.91 -0.29 0.100746 0.0203419
0.91 -0.27 0.154717 0.0259647
0.91 -0.25 0.116719 0.0202775
0.91 -0.23 0.105058 0.021254
0.91 -0.21 0.127572 0.0243303
0.91 -0.19 0.118519 0.0221581
0.91 -0.17 0.133891 0.0252036
0.91 -0.15 0.127049 0.0242249
0.91 -0.13 0.104377 0.0197008
0.91 -0.11 0.0874126 0.0182306
0.91 -0.09 0.142857 0.0261914
0.91 -0.07 0.149573 0.0271073
0.91 -0.05 0.126354 0.0226669
0.91 -0.03 0.125 0.0227377
0.91 -0.01 0.0896057 0.0187068
0.91 0.01 0.119835 0.0235484
0.91 0.03 0.142241 0.0264635
0.91 0.05 0.116732 0.0225217
0.91 0.07 0.105469 0.021341
0.91 0.09 0.101887 0.0205828
0.91 0.11 0.117424 0.0222939
0.91 0.13 0.0963855 0.020601
0.91 0.15 0.179104 0.0280713
0.91 0.17 0.145161 0.0258901
0.91 0.19 0.140221 0.0242894
0.91 0.21 0.124542 0.0226498
0.91 0.23 0.152174 0.0252043
0.91 0.25 0.121457 0.0234831
0.91 0.27 0.138462 0.0246228
0.91 0.29 0.111511 0.0211151
0.91 0.31 0.117871 0.0223831
0.91 0.33 0.0988142 0.0207163
0.91 0.35 0.15625 0.0265654
0.91 0.37 0.111969 0.0219253
0.91 0.39 0.117871 0.0223831
0.91 0.41 0.117438 0.0216104
0.91 0.43 0.139442 0.0251598
0.91 0.45 0.145594 0.0252794
0.91 0.47 0.10274 0.0196976
0.91 0.49 0.144033 0.0260404
0.91 0.51 0.0957447 0.019288
0.91 0.53 0.0960854 0.0193597
0.91 0.55 0.17284 0.0288827
0.91 0.57 0.125561 0.0251744
0.91 0.59 0.115226 0.0229961
0.91 0.61 0.111111 0.02254
0.91 0.63 0.119149 0.0238207
0.91 0.65 0.0813953 0.0184707
0.91 0.67 0.144444 0.0247438
0.91 0.69 0.0965251 0.0202153
0.91 0.71 0.136364 0.0253046
0.91 0.73 0.0810811 0.0183967
0.91 0.75 0.117886 0.0231453
0.91 0.77 0.0964912 0.0215417
0.91 0.79 0.101562 0.0209051
0.91 0.81 0.153191 0.0274179
0.91 0.83 0.155738 0.0271601
0.91 0.85 0.110169 0.0227651
0.91 0.87 0.113725 0.0222868
0.91 0.89 0.0916667 0.0204195
0.91 0.91 0.119617 0.0253139
0.93 -0.55 0.152672 0.0259168
0.93 -0.53 0.0948905 0.0194725
0.93 -0.51 0.113971 0.0216047
0.93 -0.49 0.128814 0.0222014
